id,loss
828,2004.604248046875
830,1293.6318359375
833,1062.6134033203125
850,6182.68359375
852,5890.76123046875
862,1352.709716796875
863,1364.5936279296875
864,1364.0894775390625
865,3106.764892578125
868,7007.5126953125
872,1513.8880615234375
879,5517.7275390625
880,1435.466796875
883,1308.6475830078125
886,1396.18505859375
923,1700.0850830078125
924,1414.7930908203125
932,1196.153564453125
945,4975.79736328125
947,7006.169921875
948,2204.828125
955,3085.486328125
963,3954.513916015625
979,1442.71923828125
989,1574.477294921875
994,3016.76708984375
995,1749.344482421875
998,1349.667724609375
1000,3613.335693359375
1018,1551.994140625
1019,1736.913818359375
1028,1541.503173828125
1034,1284.4521484375
1038,1437.33642578125
1040,1370.1446533203125
1042,1163.6781005859375
1057,5933.22900390625
1058,2050.1064453125
1063,1064.246337890625
1066,4371.36083984375
1071,4107.30615234375
1073,4262.62646484375
1074,2699.017822265625
1077,2940.572998046875
1080,9585.580078125
1088,965.6466064453125
1096,849.12060546875
1097,11074.54296875
1105,5404.00048828125
1115,1946.2767333984375
1116,3148.58056640625
1122,2147.8564453125
1130,5021.02685546875
1133,1045.494384765625
1137,1889.1029052734375
1140,1848.77001953125
1143,7247.9580078125
1149,5809.939453125
1150,853.2190551757812
1153,778.6373901367188
1157,963.9898071289062
1180,633.4703979492188
1183,922.9273681640625
1188,1713.48681640625
1193,1089.5626220703125
1200,710.935546875
1209,3140.94140625
1214,1999.8118896484375
1219,1988.42236328125
1223,5462.97705078125
1227,854.7699584960938
1228,1340.3670654296875
1229,5098.529296875
1233,1145.0093994140625
1238,5318.00537109375
1239,1821.5218505859375
1241,3467.339599609375
1243,1797.390625
1244,1148.963134765625
1245,3999.612060546875
1277,3658.07568359375
1279,3620.392333984375
1292,11688.1474609375
1293,1700.464111328125
1299,7848.89111328125
1304,2878.758056640625
1313,3556.452880859375
1328,2315.423583984375
1330,942.782470703125
1334,1592.371826171875
1335,1168.9764404296875
1336,5505.76953125
1341,1008.6268920898438
1344,1053.349609375
1351,969.44970703125
1352,2972.420166015625
1354,1626.6734619140625
1368,4301.2412109375
1373,1390.643798828125
1375,712.4605102539062
1381,1634.7635498046875
1384,4306.02294921875
1385,3763.88525390625
1388,5568.9375
1401,5531.19921875
1402,2002.466064453125
1404,1505.0469970703125
1406,1402.954833984375
1409,992.5632934570312
1422,1424.9051513671875
1429,3261.792724609375
1433,5620.78369140625
1438,986.0178833007812
1444,1241.9464111328125
1446,1136.5030517578125
1450,1004.4588623046875
1451,697.80029296875
1454,1633.4951171875
1458,2283.499267578125
1461,3289.4658203125
1464,6004.57373046875
1465,1110.69775390625
1478,2175.57958984375
1479,1780.0179443359375
1480,2575.402099609375
1484,2256.5751953125
1486,1034.02294921875
1488,870.177490234375
1489,3635.966064453125
1491,1065.736572265625
1507,2063.085693359375
1515,1711.526611328125
1519,2653.498291015625
1528,1747.7711181640625
1529,1052.6131591796875
1530,3036.561279296875
1532,1119.8251953125
1541,1526.3858642578125
1542,3338.991943359375
1547,1526.94482421875
1549,1166.9515380859375
1553,2284.534912109375
1554,2346.82666015625
1555,1365.463623046875
1559,1559.6461181640625
1565,1439.0947265625
1568,1104.1846923828125
1576,3146.3515625
1579,1001.1117553710938
1592,982.31103515625
1596,3430.197265625
1605,961.8214111328125
1607,1513.31884765625
1612,2080.296630859375
1617,2490.603515625
1619,2143.651123046875
1620,7709.353515625
1624,2149.837158203125
1627,1326.019775390625
1633,1959.036376953125
1636,1237.5572509765625
1639,1137.468017578125
1640,4196.376953125
1644,1106.1322021484375
1646,1574.4686279296875
1647,2493.33544921875
1654,1331.866455078125
1655,2813.564697265625
1664,5648.6513671875
1665,2149.68017578125
1667,6383.19287109375
1669,1176.6815185546875
1678,2173.9892578125
1682,1734.6650390625
1689,1020.7272338867188
1690,2714.76220703125
1693,5706.50634765625
1695,1028.3935546875
1705,2052.81494140625
1706,2300.25439453125
1708,1683.5262451171875
1716,1749.141845703125
1720,8265.080078125
1722,1624.5423583984375
1749,4042.79150390625
1750,2088.610107421875
1751,5717.65087890625
1760,3311.878173828125
1763,3608.3125
1770,1645.8323974609375
1777,2101.510009765625
1785,5202.1767578125
1791,1276.2158203125
1794,4349.06640625
1800,1233.4212646484375
1816,1361.5682373046875
1817,1306.42236328125
1821,2904.823486328125
1836,1462.4813232421875
1838,1612.967529296875
1851,1806.8387451171875
1852,2866.103271484375
1854,2606.48046875
1856,849.4259643554688
1865,793.224609375
1872,1167.509033203125
1878,742.1961059570312
1880,837.2936401367188
1881,1342.7945556640625
1882,1929.237060546875
1886,909.6567993164062
1892,1664.177001953125
1894,2516.82568359375
1898,2544.11865234375
1899,2928.167236328125
1902,1097.30908203125
1903,3632.460693359375
1906,1363.13134765625
1910,2325.488525390625
1911,1558.5855712890625
1914,3345.981201171875
1929,2962.79833984375
1932,1457.5968017578125
1952,1007.4901733398438
1959,1312.395263671875
1960,1578.6541748046875
1976,4795.44384765625
1980,2789.328369140625
1981,1652.380615234375
1987,2143.254638671875
1994,1565.021240234375
2000,1119.2020263671875
2008,2188.616455078125
2011,2242.39599609375
2012,5753.38232421875
2019,1741.0599365234375
2022,2998.0380859375
2024,9026.357421875
2028,997.16796875
2030,3514.028076171875
2031,6256.4306640625
2047,1897.966796875
2049,622.244140625
2050,1390.4971923828125
2051,4404.54296875
2056,1618.816162109375
2057,1078.6795654296875
2059,2379.531982421875
2069,3595.092529296875
2085,1891.7794189453125
2089,937.351806640625
2090,1481.6849365234375
2101,2891.847900390625
2114,2239.104248046875
2115,1399.19140625
2118,1371.1988525390625
2119,2187.459716796875
2125,1582.29833984375
2128,2881.1865234375
2129,1812.0946044921875
2132,2147.243408203125
2133,1978.3006591796875
2135,856.529541015625
2136,1716.18017578125
2143,1333.7659912109375
2144,1014.117431640625
2145,2644.374755859375
2152,2312.91455078125
2160,3416.1103515625
2166,1528.83544921875
2169,930.666015625
2170,1733.8529052734375
2172,1531.7169189453125
2181,1739.68798828125
2183,1495.169677734375
2185,3231.7236328125
2188,2107.871826171875
2189,2341.668701171875
2194,4306.13427734375
2202,1464.112060546875
2208,2839.08984375
2227,1644.25732421875
2230,5075.021484375
2235,2039.628173828125
2236,1792.3594970703125
2244,7484.8720703125
2248,1482.6165771484375
2252,1353.0194091796875
2254,1544.3643798828125
2260,5288.234375
2263,1798.054931640625
2274,1483.945556640625
2277,1045.9237060546875
2279,5638.0869140625
2280,12379.302734375
2283,2549.505859375
2284,765.6206665039062
2288,3448.41357421875
2292,1826.9327392578125
2295,6083.06201171875
2296,1202.4866943359375
2299,2740.651611328125
2315,3823.628173828125
2318,1468.93212890625
2329,10691.4365234375
2337,1473.1597900390625
2340,1065.771728515625
2342,1916.216064453125
2347,2887.23974609375
2349,4927.041015625
2354,1360.4564208984375
2361,2247.712890625
2370,1596.7171630859375
2378,2820.5625
2382,3354.279541015625
2387,1593.2760009765625
2389,1866.1590576171875
2394,1381.7357177734375
2396,2495.0595703125
2400,2908.21728515625
2407,2574.110107421875
2414,1047.1112060546875
2415,1751.2230224609375
2421,2055.90966796875
2427,1283.501220703125
2428,2107.013427734375
2430,2548.07568359375
2435,2161.451171875
2445,5799.75146484375
2446,1559.0400390625
2447,1165.0108642578125
2449,1593.8411865234375
2451,1698.954345703125
2458,14945.7470703125
2462,11375.0419921875
2463,2686.44677734375
2467,2296.28125
2471,5073.0048828125
2475,2011.0999755859375
2478,2942.597900390625
2483,3942.85791015625
2485,1241.12646484375
2487,1081.11376953125
2494,756.3098754882812
2497,1627.65966796875
2499,1498.099609375
2503,1554.216064453125
2513,2506.03173828125
2515,2039.9853515625
2522,1515.200927734375
2523,1503.3343505859375
2528,2715.853271484375
2532,5021.0322265625
2536,1057.9678955078125
2538,1610.6156005859375
2539,1009.9478149414062
2540,2748.58447265625
2545,5496.24755859375
2548,1081.64990234375
2549,973.236328125
2553,2113.39990234375
2563,1625.1220703125
2566,2172.828369140625
2574,1366.63720703125
2575,2156.45068359375
2584,2787.41796875
2588,2606.224365234375
2589,977.2415161132812
2592,1627.49072265625
2596,1425.228271484375
2598,1510.093017578125
2602,937.960205078125
2603,1412.3013916015625
2607,2436.719482421875
2609,1399.793701171875
2611,6149.07470703125
2627,1511.22509765625
2628,1694.8804931640625
2630,2757.45166015625
2633,2578.679931640625
2636,6790.8583984375
2640,942.8843994140625
2641,1300.3232421875
2657,4504.8203125
2659,964.033203125
2662,1054.7655029296875
2663,1855.039794921875
2667,2187.15478515625
2670,872.0296630859375
2682,2007.5303955078125
2694,2779.240234375
2699,7444.3515625
2700,2642.206787109375
2703,5198.4482421875
2708,1830.899658203125
2714,959.1149291992188
2725,802.3641357421875
2726,1262.9747314453125
2727,1363.766845703125
2732,1948.5303955078125
2733,4721.56640625
2736,5489.12548828125
2745,2006.344970703125
2760,1264.3121337890625
2764,1619.092529296875
2765,7236.62255859375
2766,651.5531005859375
2775,1647.806884765625
2783,1814.431884765625
2784,1063.3504638671875
2786,2359.39208984375
2801,1244.5372314453125
2803,1994.2064208984375
2813,5266.662109375
2815,7348.9775390625
2816,1813.9677734375
2818,2527.209716796875
2819,2720.661376953125
2822,1209.300048828125
2825,1967.876220703125
2826,1550.7923583984375
2830,1536.0216064453125
2834,1175.6580810546875
2835,8298.84765625
2856,2388.074951171875
2873,5397.0390625
2886,4918.0234375
2892,2939.680419921875
2896,1002.1774291992188
2897,1134.2037353515625
2899,2361.272216796875
2901,1097.495849609375
2909,5334.52880859375
2914,3090.427734375
2915,1320.8338623046875
2916,2335.774169921875
2919,908.2271728515625
2926,2239.348876953125
2927,1889.0489501953125
2933,1396.095458984375
2934,2915.982177734375
2941,1820.0145263671875
2942,1761.6571044921875
2946,3041.05224609375
2949,1553.5489501953125
2952,1822.1099853515625
2957,8631.744140625
2962,1837.1361083984375
2963,1052.068359375
2965,1815.003662109375
2966,6607.04931640625
2971,2173.149169921875
2975,759.3335571289062
2979,1034.7349853515625
2985,7082.7138671875
2995,2498.04736328125
2996,1474.93603515625
3001,3335.523681640625
3007,2007.51611328125
3008,897.5496215820312
3014,3392.9404296875
3017,11864.599609375
3021,1334.902099609375
3025,2185.548828125
3026,760.2132568359375
3034,2543.5517578125
3035,2311.764404296875
3044,2401.448974609375
3046,3395.30859375
3047,5772.46875
3057,3643.6611328125
3059,5585.5908203125
3063,4505.720703125
3065,1364.2977294921875
3067,2231.745849609375
3069,1455.01123046875
3076,3504.75732421875
3086,1203.9517822265625
3088,1967.4732666015625
3090,1899.9725341796875
3096,2510.26025390625
3100,1218.785400390625
3102,1960.4639892578125
3103,1870.460693359375
3107,1082.9124755859375
3118,1202.026611328125
3120,4419.7666015625
3123,2215.012939453125
3128,1231.3948974609375
3132,1672.1929931640625
3140,1583.111572265625
3152,2664.648193359375
3165,2437.578369140625
3183,1418.9241943359375
3190,1051.5301513671875
3197,1930.5296630859375
3201,1260.6983642578125
3203,1573.2969970703125
3214,2467.66162109375
3219,2222.56494140625
3220,1210.0325927734375
3221,4457.4033203125
3229,1589.681640625
3234,1048.444580078125
3235,3207.218505859375
3240,1729.3773193359375
3241,1545.365234375
3249,1979.057861328125
3254,960.5560913085938
3264,3788.084716796875
3266,2033.7335205078125
3270,934.552490234375
3282,1755.452392578125
3285,1789.474853515625
3289,1223.5478515625
3291,1661.25244140625
3295,1934.6334228515625
3299,930.5143432617188
3302,1386.9224853515625
3303,5573.69091796875
3308,3466.3974609375
3309,3499.158935546875
3324,2086.1474609375
3327,4755.513671875
3330,4085.37158203125
3335,1313.1490478515625
3339,1730.044921875
3340,2544.787841796875
3343,1463.0787353515625
3350,2860.698974609375
3353,1519.2088623046875
3356,8259.6640625
3361,2838.600341796875
3368,1059.21435546875
3376,1514.3685302734375
3381,1158.8953857421875
3383,2148.38134765625
3397,2752.348876953125
3403,2027.368408203125
3405,1644.8758544921875
3410,1707.764892578125
3412,2385.595703125
3416,2655.54736328125
3417,1661.4493408203125
3423,2868.977783203125
3427,7607.82275390625
3435,3284.764892578125
3439,1296.383056640625
3441,2336.82470703125
3450,1283.7330322265625
3453,1114.6044921875
3454,1331.3336181640625
3458,10391.0
3459,1641.785888671875
3467,3447.16064453125
3469,4849.123046875
3477,967.9314575195312
3478,7791.94970703125
3482,1011.2943115234375
3484,5934.46337890625
3506,2391.920654296875
3515,7016.73583984375
3522,2599.308837890625
3523,1486.57177734375
3526,1125.474853515625
3532,1608.107421875
3534,1826.375244140625
3537,1030.7635498046875
3539,1058.999267578125
3542,4950.07763671875
3545,1227.7364501953125
3552,1678.79443359375
3554,1254.0352783203125
3573,1897.9385986328125
3576,1028.8814697265625
3577,2643.55615234375
3580,1718.3409423828125
3583,1142.297119140625
3584,1516.2635498046875
3609,1130.81103515625
3613,5002.521484375
3623,2361.628662109375
3624,3366.61572265625
3638,8800.9013671875
3642,1797.23681640625
3643,2466.85693359375
3647,1421.4666748046875
3653,1617.2021484375
3654,4776.927734375
3656,1555.4716796875
3658,873.6554565429688
3659,3703.050537109375
3663,4841.57177734375
3664,2748.493896484375
3666,966.5715942382812
3681,1315.0174560546875
3689,2814.378662109375
3694,2674.837158203125
3695,1506.792236328125
3699,1470.728271484375
3701,2268.44189453125
3704,3734.141357421875
3721,1134.599853515625
3726,3874.839599609375
3727,2515.26220703125
3729,2429.42529296875
3731,3393.538330078125
3738,1275.1268310546875
3740,2994.19580078125
3744,1510.4097900390625
3757,1094.036376953125
3758,958.0687255859375
3778,2018.3909912109375
3781,3791.59033203125
3790,5836.3349609375
3796,1134.2685546875
3798,9283.076171875
3804,1064.3187255859375
3813,1125.7845458984375
3814,1101.9664306640625
3815,2736.697265625
3818,2058.761474609375
3823,2948.584228515625
3826,7627.30224609375
3831,1723.91650390625
3834,2989.864501953125
3835,2530.476318359375
3849,2439.72314453125
3850,2228.76318359375
3855,2310.387939453125
3864,3000.521240234375
3867,1650.5247802734375
3871,1157.5665283203125
3879,1663.4544677734375
3880,2382.143310546875
3882,5343.11962890625
3884,8572.083984375
3893,1561.382568359375
3895,1627.6444091796875
3901,2678.038818359375
3903,1065.791015625
3913,1563.6798095703125
3921,2374.78173828125
3929,2341.2919921875
3947,839.5701904296875
3962,1978.2691650390625
3963,904.4318237304688
3966,1969.809814453125
3975,1577.0084228515625
3976,6408.765625
3977,2729.564208984375
3978,1259.850830078125
3979,968.5209350585938
3983,1794.0921630859375
3985,901.168212890625
3989,8286.41015625
3992,1886.324462890625
3995,2096.038330078125
4008,2076.47412109375
4013,1750.287841796875
4029,1887.416259765625
4035,3220.767333984375
4040,2236.438232421875
4048,870.72607421875
4060,1747.302978515625
4066,1216.322998046875
4075,820.273681640625
4079,2167.69091796875
4083,1198.96533203125
4091,1821.9158935546875
4092,5545.13916015625
4093,2912.923095703125
4098,2800.046630859375
4108,1505.3238525390625
4109,909.3073120117188
4110,3618.538330078125
4116,2197.34228515625
4129,1798.421142578125
4130,4390.90966796875
4140,2045.908203125
4146,1571.66455078125
4150,3702.99560546875
4151,6682.056640625
4153,1431.7080078125
4169,6301.8564453125
4170,2159.126708984375
4179,1545.7825927734375
4183,3675.4375
4188,3183.3779296875
4190,1493.7364501953125
4193,1701.26611328125
4201,10061.6083984375
4205,1312.0609130859375
4210,2381.145751953125
4226,2180.785888671875
4229,1824.23779296875
4241,2825.114013671875
4242,1274.2955322265625
4257,3651.749267578125
4258,759.89697265625
4260,2522.635498046875
4263,4593.5654296875
4267,809.1158447265625
4273,2712.821044921875
4274,1744.139404296875
4277,1372.1341552734375
4281,1641.20654296875
4283,4727.1708984375
4293,2602.5771484375
4294,1490.9991455078125
4305,4721.01416015625
4307,3017.4677734375
4318,1542.025390625
4325,2126.505615234375
4327,5149.75732421875
4332,3417.50048828125
4335,3937.863037109375
4336,3764.048583984375
4337,783.1631469726562
4339,4197.08642578125
4343,1313.068359375
4346,974.3563232421875
4348,1642.65869140625
4350,3868.2763671875
4358,2306.1376953125
4359,2027.77587890625
4363,1531.22509765625
4366,4591.7197265625
4374,903.8629760742188
4375,2224.091796875
4377,1065.1148681640625
4393,3130.7568359375
4395,2203.416015625
4400,1016.6442260742188
4402,6166.98193359375
4404,9295.2021484375
4415,2126.27783203125
4418,2075.797119140625
4422,1774.6690673828125
4430,1365.89697265625
4432,1875.636962890625
4433,1178.64111328125
4435,5688.0
4438,1784.91943359375
4444,1667.122314453125
4447,2052.056640625
4451,5106.34716796875
4452,1772.412109375
4457,1419.473388671875
4459,3881.739990234375
4469,1405.3082275390625
4471,7984.36328125
4486,1154.9931640625
4488,2347.293212890625
4510,1195.8731689453125
4515,1102.7320556640625
4527,4053.33642578125
4530,1077.7537841796875
4534,919.4511108398438
4535,3702.688720703125
4536,1314.8038330078125
4548,2850.797119140625
4549,1703.3370361328125
4551,5949.3447265625
4556,2558.542236328125
4559,780.35595703125
4564,1385.0758056640625
4570,3556.480224609375
4575,6966.90673828125
4584,3182.642333984375
4585,2379.24853515625
4591,1617.811279296875
4592,2827.078125
4593,2038.6610107421875
4594,1223.9315185546875
4598,1071.5404052734375
4607,2582.85107421875
4608,975.1049194335938
4620,2171.279296875
4621,3353.353271484375
4625,2607.70556640625
4635,2602.96435546875
4638,5736.984375
4652,2480.80712890625
4657,2708.838623046875
4658,1753.6810302734375
4666,5948.01904296875
4672,1386.1346435546875
4676,2778.5537109375
4680,1117.954833984375
4681,5780.751953125
4683,2944.171875
4684,1313.7042236328125
4689,2772.230712890625
4690,2744.303955078125
4692,1725.1605224609375
4697,1647.029052734375
4700,1738.460205078125
4705,14886.7880859375
4721,1920.7490234375
4726,1881.1083984375
4729,1009.3740844726562
4731,4818.2275390625
4736,2101.294189453125
4739,1810.4310302734375
4740,1829.40673828125
4753,995.25
4754,2536.9931640625
4755,4370.00537109375
4756,1206.67919921875
4759,1670.9329833984375
4764,1258.252197265625
4771,2700.50146484375
4772,1716.193359375
4776,885.9780883789062
4780,2700.7861328125
4784,1513.2100830078125
4786,1336.0369873046875
4787,2997.77490234375
4789,1014.2115478515625
4794,1804.8470458984375
4800,2127.818115234375
4807,2955.546630859375
4813,7963.98046875
4818,2577.14453125
4823,11869.74609375
4824,1924.87109375
4829,2716.177001953125
4830,1009.08935546875
4835,2224.3212890625
4844,1547.3839111328125
4845,1703.7073974609375
4846,2604.472412109375
4847,856.4952392578125
4854,2413.648193359375
4857,3266.306396484375
4861,948.7236328125
4863,1240.937744140625
4866,2846.648193359375
4869,3760.809814453125
4871,1387.163818359375
4872,2029.4508056640625
4875,2366.2578125
4877,7717.5810546875
4878,1007.9205932617188
4885,1922.4580078125
4886,1473.4654541015625
4888,3864.387939453125
4890,1128.04443359375
4896,1139.9742431640625
4899,2027.6221923828125
4913,703.1373901367188
4916,2159.805908203125
4920,3932.440673828125
4925,2573.41650390625
4934,2065.06640625
4941,2440.61669921875
4946,1584.774169921875
4954,2815.425048828125
4956,1351.7135009765625
4958,3935.55078125
4965,1165.0849609375
4966,1160.8692626953125
4970,2748.75048828125
4977,1562.4193115234375
4980,2390.65234375
4984,2115.143310546875
4995,944.4395751953125
4997,2789.486083984375
4999,2106.533447265625
5005,3410.408447265625
5011,1943.7791748046875
5015,2235.817138671875
5016,2654.330322265625
5019,2659.863037109375
5024,2097.458740234375
5030,1999.2301025390625
5031,1655.1942138671875
5034,1638.00927734375
5047,10262.0537109375
5048,2102.292236328125
5052,1288.1558837890625
5061,1817.52734375
5062,15457.6396484375
5067,3483.407958984375
5068,4326.234375
5077,1390.5262451171875
5079,2029.2547607421875
5090,2659.131591796875
5094,2208.1689453125
5103,1873.7926025390625
5104,882.2689208984375
5106,2007.5888671875
5107,2180.237548828125
5110,1245.004638671875
5114,1797.0364990234375
5116,4054.153076171875
5121,6235.6376953125
5122,2841.91845703125
5124,1039.3995361328125
5132,3656.072021484375
5133,1506.8798828125
5138,2232.385498046875
5143,2518.13330078125
5153,1379.9095458984375
5154,1972.8226318359375
5155,935.225341796875
5160,1860.4287109375
5169,4708.54638671875
5172,3349.041015625
5173,2769.098876953125
5179,979.555419921875
5182,2677.140625
5187,1121.3779296875
5192,3095.208984375
5211,1301.95263671875
5213,2758.50537109375
5219,974.4488525390625
5225,2333.71435546875
5226,1149.4918212890625
5227,4830.51416015625
5228,1828.4508056640625
5239,3491.93212890625
5241,1320.3531494140625
5244,2050.9404296875
5248,3841.739990234375
5260,1215.1396484375
5266,1060.3675537109375
5273,1725.7752685546875
5280,8023.671875
5298,3753.333251953125
5300,1145.3834228515625
5306,3865.425537109375
5307,1248.390380859375
5311,4760.03515625
5316,1155.9490966796875
5323,829.4384155273438
5332,1746.0986328125
5336,1649.65966796875
5338,1039.619873046875
5342,2888.598388671875
5347,1314.7178955078125
5355,3530.896240234375
5357,1698.097412109375
5362,1446.388671875
5363,1170.7708740234375
5364,1040.4088134765625
5366,2033.562744140625
5374,5106.66943359375
5375,786.4310302734375
5379,2835.447998046875
5380,1998.6156005859375
5383,763.180908203125
5385,1530.92333984375
5390,2299.606689453125
5393,4692.60400390625
5398,1939.9393310546875
5411,2560.727294921875
5414,990.9849243164062
5429,1444.385009765625
5432,7804.7587890625
5436,1161.7816162109375
5437,4163.3525390625
5439,1117.2154541015625
5440,2445.936279296875
5449,1466.8651123046875
5458,1297.4354248046875
5460,1012.7037963867188
5462,1244.201171875
5463,1893.0966796875
5465,2367.63916015625
5467,3285.323974609375
5475,2788.9580078125
5483,1858.634033203125
5485,1280.9320068359375
5489,1910.2281494140625
5493,2504.767822265625
5497,846.8395385742188
5501,1510.4114990234375
5506,1377.3446044921875
5507,1413.6890869140625
5510,3372.309326171875
5524,4608.146484375
5531,1282.42431640625
5542,4622.9013671875
5543,2359.450439453125
5544,4205.458984375
5552,1603.7503662109375
5560,2091.39013671875
5563,3627.150146484375
5573,2371.669189453125
5579,987.270751953125
5584,2762.760986328125
5585,10879.375
5594,1604.2391357421875
5595,1767.1044921875
5597,1715.5103759765625
5598,1336.8638916015625
5604,1741.225341796875
5606,1471.4228515625
5610,1055.482666015625
5615,4090.077392578125
5631,1392.44970703125
5637,1396.4388427734375
5646,1513.4334716796875
5656,2794.634765625
5658,12178.8447265625
5666,1593.7518310546875
5668,2324.880859375
5673,1436.3165283203125
5680,1173.896728515625
5691,3002.935302734375
5692,6683.72998046875
5693,2013.7481689453125
5697,2925.68310546875
5698,1901.713134765625
5700,1704.52880859375
5704,2017.688720703125
5705,1856.3447265625
5707,995.1571655273438
5710,968.6644897460938
5716,935.105712890625
5720,1687.269775390625
5722,2488.332275390625
5727,1874.5159912109375
5733,1330.5101318359375
5737,2308.511474609375
5742,4062.681884765625
5747,1353.0692138671875
5760,2628.03857421875
5774,1521.58349609375
5788,4631.77197265625
5796,1664.2701416015625
5797,1234.239501953125
5800,2625.990478515625
5812,1585.4720458984375
5814,1007.6185302734375
5818,1104.64306640625
5819,2895.19482421875
5823,4381.0400390625
5826,2784.8623046875
5830,1599.9373779296875
5831,1533.079833984375
5846,2423.126220703125
5864,2673.537841796875
5869,729.1162719726562
5870,3876.3779296875
5879,1452.0245361328125
5883,9440.6943359375
5886,1253.7861328125
5889,4465.748046875
5904,1869.6619873046875
5905,1089.815673828125
5910,3122.35498046875
5911,2451.1357421875
5914,1488.2637939453125
5915,1710.92822265625
5920,1190.7247314453125
5925,1494.6846923828125
5926,1737.4088134765625
5934,2279.859130859375
5939,2721.058837890625
5941,991.7163696289062
5943,1067.12060546875
5949,3234.07177734375
5961,1670.288330078125
5965,4006.393798828125
5966,2739.4765625
5969,754.8236694335938
5970,2247.970703125
5978,2933.28369140625
5979,2714.984375
5983,1452.8291015625
5985,6115.73583984375
5989,1322.112060546875
5997,1431.97216796875
6004,1985.34423828125
6010,3730.277099609375
6013,1394.1822509765625
6019,1595.7550048828125
6020,1304.510986328125
6032,1044.2828369140625
6036,4526.64794921875
6037,4893.6630859375
6039,1653.24072265625
6050,1915.3662109375
6051,1582.18017578125
6053,4575.72607421875
